Address:,TCPIP0::192.168.1.2::inst0::INSTR,,Time (s),X at Max Y(4),X at Max Y(1)
,,,2022-12-13 13:55:47.820,5.4E-08,3E-08
,,,2022-12-13 13:55:48.320,5.18E-08,3.54E-08
,,,2022-12-13 13:55:48.820,-6.08E-08,3.36E-08
,,,2022-12-13 13:55:49.321,2.2E-09,2.98E-08
,,,2022-12-13 13:55:49.820,1.2E-08,3.54E-08
,,,2022-12-13 13:55:50.321,5.42E-08,3.04E-08
,,,2022-12-13 13:55:50.821,-7.56E-08,6.04E-08
,,,2022-12-13 13:55:51.321,-3.08E-08,2.9E-08
,,,2022-12-13 13:55:51.821,5.06E-08,-6.92E-08
,,,2022-12-13 13:55:52.322,4.76E-08,3.6E-08
,,,2022-12-13 13:55:52.821,4.84E-08,3.08E-08
,,,2022-12-13 13:55:53.321,-9.98E-08,2.94E-08
,,,2022-12-13 13:55:53.821,5E-09,3.1E-08
,,,2022-12-13 13:55:54.321,4.9E-08,3.54E-08
,,,2022-12-13 13:55:54.822,1.3E-08,3.26E-08
,,,2022-12-13 13:55:55.321,6.42E-08,3.8E-08
,,,2022-12-13 13:55:55.820,4.82E-08,4.2E-08
,,,2022-12-13 13:55:56.321,5.18E-08,3.3E-08
,,,2022-12-13 13:55:56.822,5.14E-08,6.36E-08
,,,2022-12-13 13:55:57.321,-8.6E-09,-9.12E-08
,,,2022-12-13 13:55:57.822,-1E-07,3.22E-08
,,,2022-12-13 13:55:58.322,-5.14E-08,2.92E-08
,,,2022-12-13 13:55:58.821,4.34E-08,3.44E-08
,,,2022-12-13 13:55:59.321,5.04E-08,3.44E-08
,,,2022-12-13 13:55:59.821,7.86E-08,-5.7E-08
,,,2022-12-13 13:56:00.320,5.06E-08,3.24E-08
,,,2022-12-13 13:56:00.821,8.14E-08,3.16E-08
,,,2022-12-13 13:56:01.321,-1.16E-08,3.18E-08
,,,2022-12-13 13:56:01.821,4.58E-08,3.44E-08
,,,2022-12-13 13:56:02.322,-8.44E-08,9.42E-08
,,,2022-12-13 13:56:02.822,1.42E-08,3.4E-08
,,,2022-12-13 13:56:03.320,4.56E-08,3.44E-08
,,,2022-12-13 13:56:03.821,5.02E-08,3.46E-08
,,,2022-12-13 13:56:04.322,6.46E-08,3.42E-08
,,,2022-12-13 13:56:04.821,9.7E-08,2.98E-08
,,,2022-12-13 13:56:05.322,4.54E-08,4.78E-08
,,,2022-12-13 13:56:05.821,-2.84E-08,3.26E-08
,,,2022-12-13 13:56:06.321,-9.96E-08,3.42E-08
,,,2022-12-13 13:56:06.820,4.38E-08,3.68E-08
,,,2022-12-13 13:56:07.321,-5.5E-08,2.78E-08
,,,2022-12-13 13:56:07.821,9.6E-08,9.3E-08
,,,2022-12-13 13:56:08.320,-6.94E-08,3.42E-08
,,,2022-12-13 13:56:08.820,-3.46E-08,3.34E-08
,,,2022-12-13 13:56:09.321,9.96E-08,3.14E-08
,,,2022-12-13 13:56:09.821,8.08E-08,3.24E-08
,,,2022-12-13 13:56:10.321,4.26E-08,3.78E-08
,,,2022-12-13 13:56:10.820,-3.44E-08,3.48E-08
,,,2022-12-13 13:56:11.321,7.64E-08,3.44E-08
,,,2022-12-13 13:56:11.821,-1.78E-08,3.62E-08
,,,2022-12-13 13:56:12.320,-9.22E-08,4.36E-08
,,,2022-12-13 13:56:12.821,4.7E-08,3.36E-08
,,,2022-12-13 13:56:13.320,-3.54E-08,3.24E-08
,,,2022-12-13 13:56:13.821,5.36E-08,3.12E-08
,,,2022-12-13 13:56:14.321,-6.6E-09,3.26E-08
,,,2022-12-13 13:56:14.822,-9.82E-08,3.2E-08
,,,2022-12-13 13:56:15.321,1.68E-08,-5.1E-08
,,,2022-12-13 13:56:15.821,-7.54E-08,3.58E-08
,,,2022-12-13 13:56:16.321,-4E-10,3.12E-08
,,,2022-12-13 13:56:16.822,5.34E-08,3.04E-08
,,,2022-12-13 13:56:17.321,6.3E-08,4.72E-08
,,,2022-12-13 13:56:17.821,5.18E-08,2.96E-08
,,,2022-12-13 13:56:18.320,5.06E-08,-6.72E-08
,,,2022-12-13 13:56:18.820,5.5E-08,4.8E-08
,,,2022-12-13 13:56:19.320,-8.56E-08,3.54E-08
,,,2022-12-13 13:56:19.821,4.38E-08,3.5E-08
,,,2022-12-13 13:56:20.321,4.54E-08,3.16E-08
,,,2022-12-13 13:56:20.822,4.04E-08,3.88E-08
,,,2022-12-13 13:56:21.322,-5.42E-08,3.14E-08
,,,2022-12-13 13:56:21.822,-6.72E-08,3.18E-08
,,,2022-12-13 13:56:22.323,6.32E-08,3.36E-08
,,,2022-12-13 13:56:22.823,8.66E-08,3.04E-08
,,,2022-12-13 13:56:23.323,1.04E-08,3.26E-08
,,,2022-12-13 13:56:23.820,5.32E-08,3.64E-08
,,,2022-12-13 13:56:24.322,6.14E-08,-9.9E-08
,,,2022-12-13 13:56:24.822,6.2E-08,3.08E-08
,,,2022-12-13 13:56:25.320,-6.08E-08,3.6E-08
,,,2022-12-13 13:56:25.821,4.5E-08,2.92E-08
,,,2022-12-13 13:56:26.322,-9.82E-08,8.42E-08
,,,2022-12-13 13:56:26.821,1.46E-08,3.54E-08
,,,2022-12-13 13:56:27.323,5.4E-08,4.5E-08
,,,2022-12-13 13:56:27.822,4.18E-08,3.1E-08
,,,2022-12-13 13:56:28.322,6.2E-08,3.28E-08
,,,2022-12-13 13:56:28.821,-7.48E-08,3.04E-08
,,,2022-12-13 13:56:29.321,-5.14E-08,2.88E-08
,,,2022-12-13 13:56:29.821,-2.84E-08,3.2E-08
,,,2022-12-13 13:56:30.322,-7.04E-08,4.16E-08
,,,2022-12-13 13:56:30.822,-6.92E-08,8.14E-08
,,,2022-12-13 13:56:31.321,2.04E-08,3.46E-08
,,,2022-12-13 13:56:31.820,-8.98E-08,3.96E-08
,,,2022-12-13 13:56:32.321,-6.2E-08,3.32E-08
,,,2022-12-13 13:56:32.821,9.8E-09,3.9E-08
,,,2022-12-13 13:56:33.321,5E-08,4.16E-08
,,,2022-12-13 13:56:33.821,-7.66E-08,3.2E-08
,,,2022-12-13 13:56:34.322,4.26E-08,3.38E-08
,,,2022-12-13 13:56:34.822,4.68E-08,2.88E-08
,,,2022-12-13 13:56:35.320,-4.28E-08,3.18E-08
,,,2022-12-13 13:56:35.820,-6.16E-08,3.48E-08
,,,2022-12-13 13:56:36.321,6.2E-09,3.3E-08
,,,2022-12-13 13:56:36.821,4.68E-08,3.58E-08
,,,2022-12-13 13:56:37.322,-7.72E-08,3.76E-08
,,,2022-12-13 13:56:37.821,5.6E-08,2.9E-08
,,,2022-12-13 13:56:38.322,5E-08,-4.42E-08
,,,2022-12-13 13:56:38.822,-2.22E-08,3.5E-08
,,,2022-12-13 13:56:39.321,-5.32E-08,3.3E-08
,,,2022-12-13 13:56:39.821,5.44E-08,3.64E-08
,,,2022-12-13 13:56:40.321,-1.34E-08,2.82E-08
,,,2022-12-13 13:56:40.820,4.58E-08,3.24E-08
,,,2022-12-13 13:56:41.320,4.98E-08,4.5E-08
,,,2022-12-13 13:56:41.821,8.42E-08,3.24E-08
,,,2022-12-13 13:56:42.321,-6.92E-08,3.96E-08
,,,2022-12-13 13:56:42.821,4.54E-08,3.38E-08
,,,2022-12-13 13:56:43.322,-5.32E-08,3.5E-08
,,,2022-12-13 13:56:43.821,4.78E-08,3.48E-08
,,,2022-12-13 13:56:44.321,5.18E-08,3.44E-08
,,,2022-12-13 13:56:44.821,5.4E-08,3.4E-08
,,,2022-12-13 13:56:45.321,4.84E-08,3.34E-08
,,,2022-12-13 13:56:45.822,1.08E-08,-3.12E-08
,,,2022-12-13 13:56:46.321,5.12E-08,-2.32E-08
,,,2022-12-13 13:56:46.821,-1.32E-08,2.74E-08
,,,2022-12-13 13:56:47.321,5.18E-08,3.64E-08
,,,2022-12-13 13:56:47.820,-4.88E-08,3.34E-08
,,,2022-12-13 13:56:48.321,8.36E-08,3.2E-08
,,,2022-12-13 13:56:48.821,-4.08E-08,3.8E-08
,,,2022-12-13 13:56:49.321,-4.64E-08,3.26E-08
,,,2022-12-13 13:56:49.821,3.2E-08,1.38E-08
,,,2022-12-13 13:56:50.322,-1E-07,3.14E-08
,,,2022-12-13 13:56:50.821,6.04E-08,4.14E-08
,,,2022-12-13 13:56:51.321,5.26E-08,3.04E-08
,,,2022-12-13 13:56:51.821,-1.48E-08,3.66E-08
,,,2022-12-13 13:56:52.321,-3.44E-08,9.18E-08
,,,2022-12-13 13:56:52.821,3.1E-08,3.36E-08
,,,2022-12-13 13:56:53.322,1.36E-08,3.54E-08
,,,2022-12-13 13:56:53.821,-6.26E-08,2.84E-08
,,,2022-12-13 13:56:54.321,5.42E-08,4.22E-08
,,,2022-12-13 13:56:54.822,-6E-08,3.26E-08
,,,2022-12-13 13:56:55.321,2.94E-08,3.54E-08
,,,2022-12-13 13:56:55.821,-8.06E-08,3.38E-08
,,,2022-12-13 13:56:56.320,-4.78E-08,3.16E-08
,,,2022-12-13 13:56:56.820,-9.62E-08,3.88E-08
,,,2022-12-13 13:56:57.320,3.04E-08,3.46E-08
,,,2022-12-13 13:56:57.821,-4.64E-08,3.04E-08
,,,2022-12-13 13:56:58.322,4.88E-08,3.26E-08
,,,2022-12-13 13:56:58.822,-4.66E-08,1.44E-08
,,,2022-12-13 13:56:59.320,1.28E-08,-4.2E-09
,,,2022-12-13 13:56:59.821,4.78E-08,9.78E-08
,,,2022-12-13 13:57:00.320,4.72E-08,-7.36E-08
,,,2022-12-13 13:57:00.821,3.42E-08,3.54E-08
,,,2022-12-13 13:57:01.322,6.2E-08,3.2E-08
,,,2022-12-13 13:57:01.821,-9.98E-08,3.38E-08
,,,2022-12-13 13:57:02.321,-9.2E-08,2.9E-08
,,,2022-12-13 13:57:02.822,4.92E-08,3.14E-08
,,,2022-12-13 13:57:03.322,4.42E-08,3.08E-08
,,,2022-12-13 13:57:03.822,5.66E-08,3.26E-08
,,,2022-12-13 13:57:04.320,3.96E-08,3.44E-08
,,,2022-12-13 13:57:04.820,5.04E-08,2.92E-08
,,,2022-12-13 13:57:05.321,7.98E-08,3.18E-08
,,,2022-12-13 13:57:05.821,-6.6E-08,5.26E-08
,,,2022-12-13 13:57:06.322,4.84E-08,4.54E-08
,,,2022-12-13 13:57:06.821,5.04E-08,3.34E-08
,,,2022-12-13 13:57:07.322,2.88E-08,3.16E-08
,,,2022-12-13 13:57:07.823,4.74E-08,3.4E-08
,,,2022-12-13 13:57:08.322,5.12E-08,3.26E-08
,,,2022-12-13 13:57:08.821,-4.02E-08,3.54E-08
,,,2022-12-13 13:57:09.321,4.88E-08,3.16E-08
,,,2022-12-13 13:57:09.822,-8.48E-08,4.06E-08
,,,2022-12-13 13:57:10.322,5.18E-08,3E-08
,,,2022-12-13 13:57:10.821,5.1E-08,3.58E-08
,,,2022-12-13 13:57:11.321,5.62E-08,2.84E-08
,,,2022-12-13 13:57:11.821,4.92E-08,2.74E-08
,,,2022-12-13 13:57:12.321,-1.96E-08,3.74E-08
,,,2022-12-13 13:57:12.821,4.82E-08,3.82E-08
,,,2022-12-13 13:57:13.321,5.38E-08,3.34E-08
,,,2022-12-13 13:57:13.821,-3.28E-08,2.96E-08
,,,2022-12-13 13:57:14.322,-8E-10,3.5E-08
,,,2022-12-13 13:57:14.823,5E-08,3.06E-08
,,,2022-12-13 13:57:15.322,4.66E-08,4.04E-08
,,,2022-12-13 13:57:15.824,5.24E-08,3E-08
,,,2022-12-13 13:57:16.322,1.86E-08,2.78E-08
,,,2022-12-13 13:57:16.825,-9.96E-08,3.78E-08
,,,2022-12-13 13:57:17.322,4.9E-08,3.08E-08
,,,2022-12-13 13:57:17.821,2.58E-08,3.72E-08
,,,2022-12-13 13:57:18.321,4.82E-08,3.72E-08
,,,2022-12-13 13:57:18.821,-5.48E-08,3.46E-08
,,,2022-12-13 13:57:19.321,-4.86E-08,3.6E-08
,,,2022-12-13 13:57:19.822,5.16E-08,4.74E-08
,,,2022-12-13 13:57:20.322,4.22E-08,3.26E-08
,,,2022-12-13 13:57:20.822,-8.42E-08,2.9E-08
,,,2022-12-13 13:57:21.322,2.38E-08,3.3E-08
,,,2022-12-13 13:57:21.821,-5.7E-08,3.4E-08
,,,2022-12-13 13:57:22.321,-7.24E-08,3.32E-08
,,,2022-12-13 13:57:22.821,5.92E-08,2.98E-08
,,,2022-12-13 13:57:23.321,5.08E-08,3.58E-08
,,,2022-12-13 13:57:23.821,5.24E-08,4.34E-08
,,,2022-12-13 13:57:24.323,4.86E-08,7.24E-08
,,,2022-12-13 13:57:24.822,3.94E-08,2.22E-08
,,,2022-12-13 13:57:25.321,5.04E-08,3.58E-08
,,,2022-12-13 13:57:25.821,-2.78E-08,3.16E-08
