Address:,TCPIP0::192.168.1.2::inst0::INSTR,,Time (s),X at Max Y(4),X at Max Y(1)
,,,2022-12-13 13:40:21.330,4.8E-08,3.6E-08
,,,2022-12-13 13:40:21.831,6.14E-08,3.7E-08
,,,2022-12-13 13:40:22.329,4.44E-08,3.42E-08
,,,2022-12-13 13:40:22.829,5.04E-08,3.1E-08
,,,2022-12-13 13:40:23.329,5.64E-08,4.24E-08
,,,2022-12-13 13:40:23.829,4.78E-08,4.14E-08
,,,2022-12-13 13:40:24.329,-5.14E-08,4.02E-08
,,,2022-12-13 13:40:24.829,3.1E-08,3.68E-08
,,,2022-12-13 13:40:25.329,-5.4E-08,-9.98E-08
,,,2022-12-13 13:40:25.830,-9.4E-09,3.54E-08
,,,2022-12-13 13:40:26.331,5.26E-08,3.22E-08
,,,2022-12-13 13:40:26.829,3.16E-08,3.72E-08
,,,2022-12-13 13:40:27.329,-3.48E-08,3.74E-08
,,,2022-12-13 13:40:27.829,4.48E-08,3.46E-08
,,,2022-12-13 13:40:28.329,4.82E-08,3.48E-08
,,,2022-12-13 13:40:28.829,5.92E-08,4.56E-08
,,,2022-12-13 13:40:29.329,3.44E-08,3.72E-08
,,,2022-12-13 13:40:29.830,5.14E-08,2.96E-08
