Address:,TCPIP0::192.168.1.2::inst0::INSTR,,Time (s),Minimum(4) (V),Minimum(1) (V)
,,,2022-12-13 14:48:27.822,-0.00905,-0.002388
,,,2022-12-13 14:48:28.323,-0.008715,-0.015107
,,,2022-12-13 14:48:28.824,-0.012732,-0.010756
,,,2022-12-13 14:48:29.323,-0.010723,-0.01176
,,,2022-12-13 14:48:29.824,-0.013066,-0.011425
,,,2022-12-13 14:48:30.323,-0.012397,-0.0054
,,,2022-12-13 14:48:30.822,-0.013066,-0.005065
,,,2022-12-13 14:48:31.323,-0.008715,-0.010756
,,,2022-12-13 14:48:31.824,-0.008715,-0.012764
,,,2022-12-13 14:48:32.324,-0.009384,-0.015107
,,,2022-12-13 14:48:32.824,-0.013401,-0.01109
,,,2022-12-13 14:48:33.324,-0.014071,-0.002053
,,,2022-12-13 14:48:33.823,-0.011058,-0.001718
,,,2022-12-13 14:48:34.324,-0.012062,-0.009082
,,,2022-12-13 14:48:34.823,-0.01541,-0.00607
,,,2022-12-13 14:48:35.324,-0.008715,-0.0054
,,,2022-12-13 14:48:35.824,-0.013401,-0.008078
,,,2022-12-13 14:48:36.324,-0.008715,-0.001718
,,,2022-12-13 14:48:36.823,-0.016079,-0.0054
,,,2022-12-13 14:48:37.323,-0.00905,-0.019793
,,,2022-12-13 14:48:37.823,-0.011393,-0.006404
,,,2022-12-13 14:48:38.325,-0.008715,-0.014103
,,,2022-12-13 14:48:38.824,-0.014071,-0.010086
,,,2022-12-13 14:48:39.325,-0.00905,-0.001718
,,,2022-12-13 14:48:39.824,-0.017083,-0.009752
,,,2022-12-13 14:48:40.324,-0.00838,-0.001718
,,,2022-12-13 14:48:40.825,-0.01541,-0.005735
,,,2022-12-13 14:48:41.323,-0.011728,-0.002053
,,,2022-12-13 14:48:41.823,-0.008715,-0.009752
,,,2022-12-13 14:48:42.324,-0.013066,-0.005735
,,,2022-12-13 14:48:42.824,-0.012062,-0.002053
,,,2022-12-13 14:48:43.324,-0.014405,-0.00607
,,,2022-12-13 14:48:43.823,-0.009384,-0.001718
,,,2022-12-13 14:48:44.323,-0.005033,-0.00607
,,,2022-12-13 14:48:44.824,-0.015075,-0.011425
,,,2022-12-13 14:48:45.324,-0.014405,-0.00607
,,,2022-12-13 14:48:45.824,-0.005033,-0.008747
