Address:,TCPIP0::192.168.1.2::inst0::INSTR,,Time (s),Minimum(4) (V),Minimum(1) (V)
,,,2022-12-13 14:23:52.196,-0.009384,-0.002053
,,,2022-12-13 14:23:52.697,-0.012397,-0.007074
,,,2022-12-13 14:23:53.199,-0.005033,-0.005735
,,,2022-12-13 14:23:53.697,-0.018087,-0.009417
,,,2022-12-13 14:23:54.202,-0.005368,-0.01109
,,,2022-12-13 14:23:54.698,-0.013401,-0.009417
,,,2022-12-13 14:23:55.197,-0.010054,-0.007743
,,,2022-12-13 14:23:55.697,-0.00905,-0.005735
,,,2022-12-13 14:23:56.196,-0.013401,-0.002053
,,,2022-12-13 14:23:56.696,-0.005033,-0.008413
,,,2022-12-13 14:23:57.197,-0.005702,-0.005735
,,,2022-12-13 14:23:57.697,-0.014071,-0.002053
,,,2022-12-13 14:23:58.196,-0.005033,-0.005735
,,,2022-12-13 14:23:58.697,-0.005368,-0.002388
,,,2022-12-13 14:23:59.198,-0.010723,-0.01109
,,,2022-12-13 14:23:59.696,-0.005368,-0.002722
,,,2022-12-13 14:24:00.197,-0.009384,-0.013099
,,,2022-12-13 14:24:00.697,-0.00838,-0.007408
,,,2022-12-13 14:24:01.197,-0.011393,-0.009752
,,,2022-12-13 14:24:01.697,-0.010389,-0.00607
,,,2022-12-13 14:24:02.197,-0.00838,-0.006404
,,,2022-12-13 14:24:02.696,-0.008046,-0.009417
,,,2022-12-13 14:24:03.197,-0.009384,-0.002053
,,,2022-12-13 14:24:03.697,-0.009384,-0.00607
,,,2022-12-13 14:24:04.197,-0.013736,-0.006404
,,,2022-12-13 14:24:04.698,-0.010389,-0.00607
,,,2022-12-13 14:24:05.197,-0.005368,-0.005735
,,,2022-12-13 14:24:05.697,-0.006037,-0.005735
,,,2022-12-13 14:24:06.198,-0.013736,-0.009417
,,,2022-12-13 14:24:06.696,-0.014071,-0.011425
,,,2022-12-13 14:24:07.198,-0.010389,-0.001383
,,,2022-12-13 14:24:07.697,-0.012732,-0.0054
,,,2022-12-13 14:24:08.198,-0.00838,-0.01109
,,,2022-12-13 14:24:08.696,-0.008715,-0.007074
,,,2022-12-13 14:24:09.197,-0.011393,-0.006404
,,,2022-12-13 14:24:09.697,-0.022104,-0.00607
,,,2022-12-13 14:24:10.197,-0.009384,-0.0054
,,,2022-12-13 14:24:10.697,-0.013736,-0.008747
,,,2022-12-13 14:24:11.198,-0.008046,-0.002053
,,,2022-12-13 14:24:11.696,-0.009384,-0.008747
,,,2022-12-13 14:24:12.196,-0.009719,-0.008413
,,,2022-12-13 14:24:12.696,-0.009384,-0.001718
,,,2022-12-13 14:24:13.196,-0.006707,-0.00607
,,,2022-12-13 14:24:13.697,-0.012062,-0.00607
,,,2022-12-13 14:24:14.197,-0.010723,-0.006739
,,,2022-12-13 14:24:14.696,-0.008715,-0.00607
,,,2022-12-13 14:24:15.196,-0.012397,-0.001718
,,,2022-12-13 14:24:15.695,-0.011728,-0.01109
,,,2022-12-13 14:24:16.195,-0.006037,-0.006404
,,,2022-12-13 14:24:16.696,-0.013736,-0.007074
,,,2022-12-13 14:24:17.196,-0.009384,-0.005735
,,,2022-12-13 14:24:17.697,-0.009719,-0.007743
,,,2022-12-13 14:24:18.197,-0.014071,-0.01176
,,,2022-12-13 14:24:18.696,-0.010054,-0.006404
,,,2022-12-13 14:24:19.197,-0.005033,-0.008078
,,,2022-12-13 14:24:19.696,-0.010723,-0.005735
,,,2022-12-13 14:24:20.196,-0.010389,-0.007408
,,,2022-12-13 14:24:20.697,-0.005033,-0.005065
,,,2022-12-13 14:24:21.197,-0.013401,-0.010756
,,,2022-12-13 14:24:21.697,-0.013066,-0.015442
,,,2022-12-13 14:24:22.196,-0.010723,-0.008413
,,,2022-12-13 14:24:22.697,-0.014071,-0.010756
,,,2022-12-13 14:24:23.197,-0.008715,-0.00607
,,,2022-12-13 14:24:23.697,-0.00905,-0.002053
,,,2022-12-13 14:24:24.197,-0.014071,-0.009752
,,,2022-12-13 14:24:24.696,-0.00905,-0.010421
,,,2022-12-13 14:24:25.196,-0.009384,-0.010421
,,,2022-12-13 14:24:25.697,-0.009384,-0.008413
,,,2022-12-13 14:24:26.196,-0.013066,-0.00607
,,,2022-12-13 14:24:26.697,-0.012732,-0.003057
,,,2022-12-13 14:24:27.195,-0.01474,-0.015107
,,,2022-12-13 14:24:27.695,-0.023108,-0.008078
,,,2022-12-13 14:24:28.195,-0.009384,-0.001718
,,,2022-12-13 14:24:28.696,-0.015075,-0.010086
,,,2022-12-13 14:24:29.196,-0.013736,-0.014103
,,,2022-12-13 14:24:29.696,-0.008715,-0.0054
,,,2022-12-13 14:24:30.198,-0.012062,-0.010756
,,,2022-12-13 14:24:30.697,-0.011058,-0.00607
,,,2022-12-13 14:24:31.197,-0.008715,-0.0054
,,,2022-12-13 14:24:31.697,-0.005368,-0.009752
,,,2022-12-13 14:24:32.197,-0.013401,-0.00607
,,,2022-12-13 14:24:32.696,-0.00905,-0.002053
,,,2022-12-13 14:24:33.197,-0.010054,-0.012429
,,,2022-12-13 14:24:33.697,-0.009384,-0.00607
,,,2022-12-13 14:24:34.197,-0.012062,-0.015442
,,,2022-12-13 14:24:34.697,-0.00838,-0.001718
,,,2022-12-13 14:24:35.196,-0.00905,-0.009082
,,,2022-12-13 14:24:35.696,-0.00905,-0.01176
,,,2022-12-13 14:24:36.197,-0.010054,-0.00607
,,,2022-12-13 14:24:36.697,-0.018087,-0.008413
,,,2022-12-13 14:24:37.197,-0.010723,-0.001718
,,,2022-12-13 14:24:37.697,-0.010054,-0.005735
,,,2022-12-13 14:24:38.196,-0.00838,-0.005735
,,,2022-12-13 14:24:38.696,-0.00905,-0.00607
,,,2022-12-13 14:24:39.196,-0.013066,-0.001718
,,,2022-12-13 14:24:39.696,-0.012062,-0.01109
,,,2022-12-13 14:24:40.196,-0.011728,-0.005735
,,,2022-12-13 14:24:40.696,-0.009384,-0.002053
,,,2022-12-13 14:24:41.196,-0.011058,-0.005735
,,,2022-12-13 14:24:41.696,-0.006707,-0.009752
,,,2022-12-13 14:24:42.199,-0.021769,-0.007408
,,,2022-12-13 14:24:42.697,-0.011728,-0.015107
,,,2022-12-13 14:24:43.197,-0.00838,-0.002053
,,,2022-12-13 14:24:43.698,-0.011393,-0.00607
,,,2022-12-13 14:24:44.197,-0.013066,-0.006404
,,,2022-12-13 14:24:44.697,-0.011393,-0.001718
,,,2022-12-13 14:24:45.196,-0.013066,-0.010756
,,,2022-12-13 14:24:45.698,-0.012397,-0.010086
,,,2022-12-13 14:24:46.197,-0.009384,-0.00607
,,,2022-12-13 14:24:46.697,-0.011058,-0.010756
,,,2022-12-13 14:24:47.197,-0.005368,-0.0054
,,,2022-12-13 14:24:47.698,-0.018422,-0.008747
,,,2022-12-13 14:24:48.196,-0.00838,-0.007074
,,,2022-12-13 14:24:48.697,-0.009719,-0.009417
,,,2022-12-13 14:24:49.197,-0.008715,-0.007074
,,,2022-12-13 14:24:49.697,-0.00905,-0.001718
,,,2022-12-13 14:24:50.198,-0.013066,-0.0054
,,,2022-12-13 14:24:50.696,-0.011728,-0.006404
,,,2022-12-13 14:24:51.195,-0.012397,-0.019124
,,,2022-12-13 14:24:51.696,-0.00905,-0.005735
,,,2022-12-13 14:24:52.197,-0.00905,-0.01109
,,,2022-12-13 14:24:52.697,-0.014071,-0.005735
,,,2022-12-13 14:24:53.197,-0.008715,-0.005735
,,,2022-12-13 14:24:53.697,-0.005033,-0.001718
,,,2022-12-13 14:24:54.198,-0.009719,-0.017116
,,,2022-12-13 14:24:54.697,-0.010389,-0.001718
,,,2022-12-13 14:24:55.197,-0.011058,-0.01109
,,,2022-12-13 14:24:55.697,-0.013401,-0.002053
,,,2022-12-13 14:24:56.197,-0.008046,-0.010086
,,,2022-12-13 14:24:56.698,-0.005368,-0.005735
,,,2022-12-13 14:24:57.197,-0.009384,-0.011425
,,,2022-12-13 14:24:57.696,-0.005368,-0.001718
,,,2022-12-13 14:24:58.197,-0.008715,-0.003392
,,,2022-12-13 14:24:58.697,-0.012397,-0.002053
,,,2022-12-13 14:24:59.196,-0.008715,-0.006404
,,,2022-12-13 14:24:59.697,-0.005033,-0.001718
,,,2022-12-13 14:25:00.197,-0.008715,-0.002053
,,,2022-12-13 14:25:00.697,-0.018422,-0.005735
,,,2022-12-13 14:25:01.195,-0.011393,-0.009752
,,,2022-12-13 14:25:01.695,-0.012397,-0.007074
,,,2022-12-13 14:25:02.195,-0.00905,-0.005735
,,,2022-12-13 14:25:02.696,-0.016079,-0.015107
,,,2022-12-13 14:25:03.196,-0.011058,-0.0054
,,,2022-12-13 14:25:03.697,-0.011393,-0.002053
,,,2022-12-13 14:25:04.197,-0.013401,-0.010421
,,,2022-12-13 14:25:04.697,-0.009719,-0.00607
,,,2022-12-13 14:25:05.197,-0.00905,-0.005735
,,,2022-12-13 14:25:05.697,-0.008715,-0.008413
,,,2022-12-13 14:25:06.197,-0.009719,-0.002053
,,,2022-12-13 14:25:06.696,-0.005033,-0.010086
,,,2022-12-13 14:25:07.196,-0.014071,-0.007074
,,,2022-12-13 14:25:07.697,-0.005368,-0.001718
,,,2022-12-13 14:25:08.196,-0.00838,-0.001383
,,,2022-12-13 14:25:08.697,-0.009384,-0.002053
,,,2022-12-13 14:25:09.198,-0.005033,-0.005735
,,,2022-12-13 14:25:09.697,-0.005702,-0.001718
,,,2022-12-13 14:25:10.197,-0.010389,-0.002388
,,,2022-12-13 14:25:10.697,-0.010723,-0.006739
,,,2022-12-13 14:25:11.196,-0.018087,-0.00607
,,,2022-12-13 14:25:11.697,-0.00905,-0.010756
,,,2022-12-13 14:25:12.197,-0.013401,-0.002053
,,,2022-12-13 14:25:12.697,-0.009384,-0.01176
,,,2022-12-13 14:25:13.197,-0.009384,-0.0054
,,,2022-12-13 14:25:13.696,-0.01474,-0.002053
,,,2022-12-13 14:25:14.196,-0.011058,-0.001718
,,,2022-12-13 14:25:14.697,-0.00905,-0.008413
,,,2022-12-13 14:25:15.196,-0.013736,-0.0054
,,,2022-12-13 14:25:15.696,-0.009719,-0.00607
,,,2022-12-13 14:25:16.197,-0.013401,-0.00607
,,,2022-12-13 14:25:16.696,-0.009719,-0.001718
,,,2022-12-13 14:25:17.197,-0.021435,-0.010756
,,,2022-12-13 14:25:17.697,-0.012732,-0.0054
,,,2022-12-13 14:25:18.197,-0.00905,-0.007408
,,,2022-12-13 14:25:18.696,-0.00838,-0.005735
,,,2022-12-13 14:25:19.197,-0.010723,-0.002053
