Address:,TCPIP0::192.168.1.2::inst0::INSTR,,Time (s),Minimum(4) (V),Minimum(1) (V)
,,,2022-12-14 11:07:33.769,-0.05393,-0.18125
,,,2022-12-14 11:07:34.269,-0.04054,-0.17121
,,,2022-12-14 11:07:34.769,-0.05058,-0.12769
,,,2022-12-14 11:07:35.270,-0.06732,-0.16786
,,,2022-12-14 11:07:35.770,-0.0305,-0.13439
,,,2022-12-14 11:07:36.271,-0.0305,-0.15782
,,,2022-12-14 11:07:36.771,-0.08071,-0.2348
,,,2022-12-14 11:07:37.271,-0.03384,-0.21137
,,,2022-12-14 11:07:37.771,-0.08071,-0.20468
,,,2022-12-14 11:07:38.270,-0.03384,-0.15447
,,,2022-12-14 11:07:38.770,-0.04388,-0.17455
,,,2022-12-14 11:07:39.271,-0.05393,-0.20803
,,,2022-12-14 11:07:39.772,-0.0305,-0.18125
,,,2022-12-14 11:07:40.271,-0.06397,-0.1779
,,,2022-12-14 11:07:40.771,-0.07066,-0.2415
,,,2022-12-14 11:07:41.270,-0.03719,-0.16116
,,,2022-12-14 11:07:41.771,-0.05058,-0.16116
,,,2022-12-14 11:07:42.271,-0.05058,-0.16786
,,,2022-12-14 11:07:42.770,-0.03384,-0.1779
,,,2022-12-14 11:07:43.270,-0.05058,-0.21472
,,,2022-12-14 11:07:43.771,-0.05393,-0.19129
,,,2022-12-14 11:07:44.271,-0.07401,-0.18125
,,,2022-12-14 11:07:44.770,-0.03719,-0.14777
,,,2022-12-14 11:07:45.270,-0.05393,-0.1779
,,,2022-12-14 11:07:45.771,-0.07401,-0.16786
,,,2022-12-14 11:07:46.270,-0.07066,-0.14443
,,,2022-12-14 11:07:46.771,-0.05727,-0.17455
,,,2022-12-14 11:07:47.271,-0.05058,-0.18125
,,,2022-12-14 11:07:47.770,-0.06732,-0.12769
,,,2022-12-14 11:07:48.271,-0.04723,-0.21807
,,,2022-12-14 11:07:48.770,-0.06732,-0.20468
,,,2022-12-14 11:07:49.270,-0.04054,-0.19798
,,,2022-12-14 11:07:49.771,-0.06062,-0.17121
,,,2022-12-14 11:07:50.270,-0.05058,-0.22476
,,,2022-12-14 11:07:50.772,-0.08071,-0.21807
,,,2022-12-14 11:07:51.272,-0.03719,-0.21137
,,,2022-12-14 11:07:51.771,-0.04723,-0.20133
,,,2022-12-14 11:07:52.272,-0.05393,-0.1779
,,,2022-12-14 11:07:52.771,-0.06397,-0.19129
,,,2022-12-14 11:07:53.271,-0.06397,-0.21472
,,,2022-12-14 11:07:53.770,-0.05058,-0.16116
,,,2022-12-14 11:07:54.271,-0.04054,-0.18125
,,,2022-12-14 11:07:54.771,-0.06397,-0.19798
,,,2022-12-14 11:07:55.271,-0.04723,-0.20468
,,,2022-12-14 11:07:55.771,-0.07066,-0.19129
,,,2022-12-14 11:07:56.271,-0.05727,-0.20133
