Address:,TCPIP0::192.168.1.2::inst0::INSTR,,Time (s),Minimum(4) (V),Minimum(1) (V)
,,,2022-12-14 14:16:29.469,-0.070478,-0.098992
,,,2022-12-14 14:16:29.970,-0.0437,-0.097318
,,,2022-12-14 14:16:30.470,-0.042026,-0.129118
,,,2022-12-14 14:16:30.970,-0.031984,-0.14418
,,,2022-12-14 14:16:31.470,-0.055415,-0.10736
,,,2022-12-14 14:16:31.970,-0.060436,-0.134138
,,,2022-12-14 14:16:32.470,-0.047047,-0.100666
,,,2022-12-14 14:16:32.970,-0.040353,-0.192716
,,,2022-12-14 14:16:33.470,-0.065457,-0.112381
,,,2022-12-14 14:16:33.970,-0.047047,-0.095645
,,,2022-12-14 14:16:34.469,-0.055415,-0.105687
,,,2022-12-14 14:16:34.969,-0.073825,-0.174306
,,,2022-12-14 14:16:35.470,-0.060436,-0.122423
,,,2022-12-14 14:16:35.970,-0.08052,-0.109034
,,,2022-12-14 14:16:36.469,-0.08052,-0.137486
,,,2022-12-14 14:16:36.970,-0.058763,-0.097318
,,,2022-12-14 14:16:37.470,-0.070478,-0.098992
,,,2022-12-14 14:16:37.970,-0.055415,-0.169285
,,,2022-12-14 14:16:38.471,-0.045373,-0.164264
,,,2022-12-14 14:16:38.971,-0.083867,-0.134138
,,,2022-12-14 14:16:39.470,-0.063783,-0.127444
,,,2022-12-14 14:16:39.971,-0.057089,-0.130791
,,,2022-12-14 14:16:40.471,-0.023616,-0.127444
,,,2022-12-14 14:16:40.971,-0.053742,-0.077235
,,,2022-12-14 14:16:41.469,-0.082194,-0.090624
,,,2022-12-14 14:16:41.969,-0.073825,-0.130791
,,,2022-12-14 14:16:42.470,-0.031984,-0.110708
,,,2022-12-14 14:16:42.970,-0.08052,-0.16259
,,,2022-12-14 14:16:43.469,-0.033658,-0.130791
,,,2022-12-14 14:16:43.970,-0.067131,-0.093971
,,,2022-12-14 14:16:44.470,-0.048721,-0.12577
,,,2022-12-14 14:16:44.971,-0.067131,-0.132465
,,,2022-12-14 14:16:45.469,-0.048721,-0.135812
,,,2022-12-14 14:16:45.970,-0.023616,-0.114055
,,,2022-12-14 14:16:46.470,-0.070478,-0.135812
,,,2022-12-14 14:16:46.969,-0.060436,-0.105687
,,,2022-12-14 14:16:47.471,-0.065457,-0.087277
,,,2022-12-14 14:16:47.970,-0.058763,-0.105687
,,,2022-12-14 14:16:48.470,-0.035332,-0.127444
,,,2022-12-14 14:16:48.969,-0.047047,-0.137486
,,,2022-12-14 14:16:49.470,-0.0437,-0.104013
,,,2022-12-14 14:16:49.970,-0.02529,-0.145854
,,,2022-12-14 14:16:50.470,-0.053742,-0.110708
,,,2022-12-14 14:16:50.970,-0.040353,-0.172632
,,,2022-12-14 14:16:51.470,-0.06211,-0.140833
,,,2022-12-14 14:16:51.972,-0.073825,-0.160917
,,,2022-12-14 14:16:52.469,-0.047047,-0.120749
,,,2022-12-14 14:16:52.969,-0.047047,-0.120749
,,,2022-12-14 14:16:53.468,-0.070478,-0.119076
,,,2022-12-14 14:16:53.969,-0.055415,-0.112381
,,,2022-12-14 14:16:54.470,-0.045373,-0.112381
,,,2022-12-14 14:16:54.970,-0.047047,-0.100666
,,,2022-12-14 14:16:55.471,-0.068804,-0.115728
,,,2022-12-14 14:16:55.971,-0.048721,-0.117402
,,,2022-12-14 14:16:56.470,-0.053742,-0.150875
,,,2022-12-14 14:16:56.970,-0.023616,-0.181
,,,2022-12-14 14:16:57.470,-0.028637,-0.07054
,,,2022-12-14 14:16:57.971,-0.073825,-0.120749
,,,2022-12-14 14:16:58.470,-0.055415,-0.152549
,,,2022-12-14 14:16:58.970,-0.042026,-0.109034
,,,2022-12-14 14:16:59.470,-0.040353,-0.080582
,,,2022-12-14 14:16:59.970,-0.060436,-0.159243
,,,2022-12-14 14:17:00.470,-0.050394,-0.102339
,,,2022-12-14 14:17:00.969,-0.070478,-0.157569
,,,2022-12-14 14:17:01.470,-0.053742,-0.147528
,,,2022-12-14 14:17:01.970,-0.06211,-0.157569
,,,2022-12-14 14:17:02.469,-0.057089,-0.127444
,,,2022-12-14 14:17:02.969,-0.065457,-0.135812
,,,2022-12-14 14:17:03.468,-0.042026,-0.139159
,,,2022-12-14 14:17:03.969,-0.055415,-0.172632
,,,2022-12-14 14:17:04.469,-0.055415,-0.139159
,,,2022-12-14 14:17:04.970,-0.055415,-0.104013
,,,2022-12-14 14:17:05.471,-0.040353,-0.093971
,,,2022-12-14 14:17:05.971,-0.063783,-0.132465
,,,2022-12-14 14:17:06.471,-0.048721,-0.14418
,,,2022-12-14 14:17:06.970,-0.08052,-0.07054
,,,2022-12-14 14:17:07.471,-0.060436,-0.097318
,,,2022-12-14 14:17:07.970,-0.070478,-0.16259
,,,2022-12-14 14:17:08.472,-0.063783,-0.120749
,,,2022-12-14 14:17:08.969,-0.053742,-0.117402
,,,2022-12-14 14:17:09.470,-0.018595,-0.124097
,,,2022-12-14 14:17:09.971,-0.047047,-0.109034
,,,2022-12-14 14:17:10.471,-0.058763,-0.149201
,,,2022-12-14 14:17:10.971,-0.09893,-0.139159
